;NomeParlamentar;idecadastro;nuCarteiraParlamentar;nuLegislatura;sgUF;sgPartido;codLegislatura;numSubCota;txtDescricao;numEspecificacaoSubCota;txtDescricaoEspecificacao;Fornecedor;CNPJCPF;txtNumero;indTipoDocumento;datEmissao;vlrDocumento;vlrGlosa;vlrLiquido;numMes;numAno;numParcela;txtPassageiro;txtTrecho;numLote;numRessarcimento;vlrRestituicao;nuDeputadoId;ideDocumento
134508;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CARREFOUR COMERCIO E INDUSTRIA LTDA;45500000000000.0;37408;0;6/9/2017 0:00;80.0;0.0;80.0;6;2017;0;;;1404690;5904.0;0.0;2986;6337159
134509;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CARREFOUR COMERCIO E INDUSTRIA LTDA;45500000000000.0;377706;0;1/10/2017 0:00;120.07;0.0;120.07;1;2017;0;;;1357066;5723.0;0.0;2986;6205755
134510;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CARREFOUR COMERCIO E INDUSTRIA LTDA;45500000000000.0;378454;0;1/11/2017 0:00;176.68;0.0;176.68;1;2017;0;;;1357138;5724.0;0.0;2986;6205925
134511;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CARREFOUR COMERCIO E INDUSTRIA LTDA;45500000000000.0;380429;0;1/13/2017 0:00;130.0;0.0;130.0;1;2017;0;;;1357122;5724.0;0.0;2986;6205887
134512;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CARREFOUR COMERCIO E INDUSTRIA LTDA;45500000000000.0;380430;0;7/2/2017 0:00;100.08;0.0;100.08;7;2017;0;;;1404647;5904.0;0.0;2986;6337057
134513;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CARREFOUR COMERCIO E INDUSTRIA LTDA;45500000000000.0;382162;0;1/16/2017 0:00;150.0;0.0;150.0;1;2017;0;;;1357120;5724.0;0.0;2986;6205879
134514;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CARREFOUR COMERCIO E INDUSTRIA LTDA;45500000000000.0;384882;0;1/21/2017 0:00;70.0;0.0;70.0;1;2017;0;;;1357035;5723.0;0.0;2986;6205667
134515;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CARREFOUR COMERCIO E INDUSTRIA LTDA;45500000000000.0;386909;0;1/28/2017 0:00;145.02;0.0;145.02;1;2017;0;;;1357047;5723.0;0.0;2986;6205703
134516;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CARREFOUR COMERCIO E INDUSTRIA LTDA;45500000000000.0;395340;0;2/10/2017 0:00;125.22;0.0;125.22;2;2017;0;;;1364961;5772.0;0.0;2986;6227372
134517;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CARREFOUR COMERCIO E INDUSTRIA LTDA;45500000000000.0;398285;0;2/19/2017 0:00;50.0;0.0;50.0;2;2017;0;;;1364930;5772.0;0.0;2986;6227280
134518;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CARREFOUR COMERCIO E INDUSTRIA LTDA;45500000000000.0;399058;0;2/20/2017 0:00;100.0;0.0;100.0;2;2017;0;;;1364963;5772.0;0.0;2986;6227380
134519;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CARREFOUR COMERCIO E INDUSTRIA LTDA;45500000000000.0;400111;0;2/22/2017 0:00;80.0;0.0;80.0;2;2017;0;;;1364960;5772.0;0.0;2986;6227369
134520;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CARREFOUR COMERCIO E INDUSTRIA LTDA;45500000000000.0;404989;0;3/6/2017 0:00;80.0;0.0;80.0;3;2017;0;;;1364927;5772.0;0.0;2986;6227269
134521;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CARREFOUR COMERCIO E INDUSTRIA LTDA;45500000000000.0;407502;0;2/16/2017 0:00;100.0;0.0;100.0;2;2017;0;;;1364935;5772.0;0.0;2986;6227291
134522;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CARREFOUR COMERCIO E INDUSTRIA LTDA;45500000000000.0;414030;0;3/3/2017 0:00;100.0;0.0;100.0;3;2017;0;;;1364922;5772.0;0.0;2986;6227256
134523;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CARREFOUR COMERCIO E INDUSTRIA LTDA;45500000000000.0;416140;0;3/26/2017 0:00;47.77;0.0;47.77;3;2017;0;;;1377060;5826.0;0.0;2986;6264359
134524;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CARREFOUR COMERCIO E INDUSTRIA LTDA;45500000000000.0;417000;0;3/24/2017 0:00;200.0;0.0;200.0;3;2017;0;;;1377062;5826.0;0.0;2986;6264368
134525;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CARREFOUR COMERCIO E INDUSTRIA LTDA;45500000000000.0;417282;0;3/28/2017 0:00;107.0;0.0;107.0;3;2017;0;;;1377053;5826.0;0.0;2986;6264341
134526;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CARREFOUR COMERCIO E INDUSTRIA LTDA;45500000000000.0;421260;0;3/31/2017 0:00;85.54;0.0;85.54;3;2017;0;;;1377041;5826.0;0.0;2986;6264309
134527;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CARREFOUR COMERCIO E INDUSTRIA LTDA;45500000000000.0;422848;0;4/3/2017 0:00;100.0;0.0;100.0;4;2017;0;;;1381195;5833.0;0.0;2986;6273902
134528;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CARREFOUR COMERCIO E INDUSTRIA LTDA;45500000000000.0;423561;0;4/10/2017 0:00;130.0;0.0;130.0;4;2017;0;;;1381123;5833.0;0.0;2986;6273736
134529;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CARREFOUR COMERCIO E INDUSTRIA LTDA;45500000000000.0;423902;0;4/8/2017 0:00;83.18;0.0;83.18;4;2017;0;;;1377032;5826.0;0.0;2986;6264291
134530;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CARREFOUR COMERCIO E INDUSTRIA LTDA;45500000000000.0;433874;0;5/4/2017 0:00;131.29;0.0;131.29;5;2017;0;;;1394686;5873.0;0.0;2986;6309157
134531;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CARREFOUR COMERCIO E INDUSTRIA LTDA;45500000000000.0;434002;0;4/29/2017 0:00;86.16;0.0;86.16;4;2017;0;;;1381100;5833.0;0.0;2986;6273669
134532;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CARREFOUR COMERCIO E INDUSTRIA LTDA;45500000000000.0;437622;0;5/7/2017 0:00;90.0;0.0;90.0;5;2017;0;;;1394700;5873.0;0.0;2986;6309185
134533;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CARREFOUR COMERCIO E INDUSTRIA LTDA;45500000000000.0;442081;0;5/15/2017 0:00;203.86;0.0;203.86;5;2017;0;;;1394685;5873.0;0.0;2986;6309145
134534;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CARREFOUR COMERCIO E INDUSTRIA LTDA;45500000000000.0;446553;0;5/29/2017 0:00;110.0;0.0;110.0;5;2017;0;;;1394735;5875.0;0.0;2986;6309285
134535;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CARREFOUR COMERCIO E INDUSTRIA LTDA;45500000000000.0;451797;0;6/15/2017 0:00;96.0;0.0;96.0;6;2017;0;;;1404685;5904.0;0.0;2986;6337145
134536;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CARREFOUR COMERCIO E INDUSTRIA LTDA;45500000000000.0;455401;0;6/14/2017 0:00;140.0;0.0;140.0;6;2017;0;;;1404677;5904.0;0.0;2986;6337131
134537;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CARREFOUR COMERCIO E INDUSTRIA LTDA;45500000000000.0;455724;0;6/10/2017 0:00;100.0;0.0;100.0;6;2017;0;;;1404670;5904.0;0.0;2986;6337112
134538;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CARREFOUR COMERCIO E INDUSTRIA LTDA;45500000000000.0;456737;0;6/30/2017 0:00;100.0;0.0;100.0;6;2017;0;;;1404649;5904.0;0.0;2986;6337066
134539;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CARREFOUR COMERCIO E INDUSTRIA LTDA;45500000000000.0;457737;0;7/4/2017 0:00;84.88;0.0;84.88;7;2017;0;;;1404639;5904.0;0.0;2986;6337036
134540;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CARREFOUR COMERCIO E INDUSTRIA LTDA;45500000000000.0;460099;0;6/20/2017 0:00;140.03;0.0;140.03;6;2017;0;;;1404720;5904.0;0.0;2986;6337171
134541;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CARREFOUR COMERCIO E INDUSTRIA LTDA;45500000000000.0;467603;0;7/25/2017 0:00;80.01;0.0;80.01;7;2017;0;;;1408197;5921.0;0.0;2986;6348009
134542;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CARREFOUR COMERCIO E INDUSTRIA LTDA;45500000000000.0;467803;0;7/17/2017 0:00;160.02;0.0;160.02;7;2017;0;;;1408208;5921.0;0.0;2986;6348031
134543;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;COMERCIAL DE COMBUSTÍVEIS BRITO LTDA.;7740000000000.0;13555;0;5/5/2017 0:00;110.0;0.0;110.0;5;2017;0;;;1394649;5873.0;0.0;2986;6309029
134544;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;DIVISAS COMERCIO DE COMBUSTIVEIS LTDA;1390000000000.0;281131;0;4/30/2017 0:00;80.0;0.0;80.0;4;2017;0;;;1381075;5833.0;0.0;2986;6273571
134545;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;DIVISAS COMERCIO DE COMBUSTIVEIS LTDA;1390000000000.0;288367;0;5/27/2017 0:00;82.87;0.0;82.87;5;2017;0;;;1394666;5873.0;0.0;2986;6309080
134546;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;DN COMÉRCIO DE COMBUSTÍVEIS LTDA.;9130000000000.0;313697;0;4/27/2017 0:00;90.0;0.0;90.0;4;2017;0;;;1381115;5833.0;0.0;2986;6273692
134547;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;FECHINE DANTAS & CIA LTDA;35400000000000.0;18807;0;4/13/2017 0:00;130.03;0.0;130.03;4;2017;0;;;1381181;5833.0;0.0;2986;6273839
134548;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;FECHINE DANTAS & CIA LTDA;35400000000000.0;18828;0;4/14/2017 0:00;125.09;0.0;125.09;4;2017;0;;;1381171;5833.0;0.0;2986;6273807
134549;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;FECHINE DANTAS & CIA LTDA;35400000000000.0;20825;0;6/9/2017 0:00;100.0;0.0;100.0;6;2017;0;;;1404491;5904.0;0.0;2986;6336654
134550;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;FECHINE DANTAS & CIA LTDA - POSTO ESSO;9380000000000.0;30033;0;1/19/2017 0:00;100.0;0.0;100.0;1;2017;0;;;1357061;5723.0;0.0;2986;6205729
134551;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;FECHINE DANTAS & CIA LTDA - POSTO ESSO;9380000000000.0;30034;0;1/19/2017 0:00;100.0;0.0;100.0;1;2017;0;;;1357128;5724.0;0.0;2986;6205905
134552;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;FECHINE DANTAS & CIA LTDA - POSTO ESSO;9380000000000.0;32508;0;3/2/2017 0:00;100.0;0.0;100.0;3;2017;0;;;1364917;5772.0;0.0;2986;6227241
134553;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;FECHINE DANTAS & CIA LTDA - POSTO ESSO;9380000000000.0;33072;0;3/14/2017 0:00;100.2;0.0;100.2;3;2017;0;;;1377063;5826.0;0.0;2986;6264376
134554;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;FECHINE DANTAS & CIA LTDA - POSTO ESSO;9380000000000.0;34741;0;4/13/2017 0:00;175.01;0.0;175.01;4;2017;0;;;1381131;5833.0;0.0;2986;6273762
134555;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;FECHINE DANTAS & CIA LTDA - POSTO ESSO;9380000000000.0;37539;0;6/1/2017 0:00;100.0;0.0;100.0;6;2017;0;;;1394661;5873.0;0.0;2986;6309070
134556;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;FECHINE DANTAS & CIA LTDA - POSTO ESSO;9380000000000.0;39431;0;6/29/2017 0:00;100.0;0.0;100.0;6;2017;0;;;1404515;5904.0;0.0;2986;6336712
134557;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;MEA COMERCIO DE COMBUSTIVEIS LTDA;41100000000000.0;57181;0;1/9/2017 0:00;160.0;0.0;160.0;1;2017;0;;;1357106;5723.0;0.0;2986;6205857
134558;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;MEGA POSTO DE COMBUSTÍVEIS LTDA.;5330000000000.0;29489;0;4/26/2017 0:00;100.0;0.0;100.0;4;2017;0;;;1381202;5833.0;0.0;2986;6273922
134559;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;MEGA POSTO DE COMBUSTÍVEIS LTDA.;5330000000000.0;43738;0;5/2/2017 0:00;165.0;0.0;165.0;5;2017;0;;;1394709;5873.0;0.0;2986;6309240
134560;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;MOTOGAS IND. DE COMP. E COM. DE GAS NATURAL LTDA;1420000000000.0;64597;0;2/11/2017 0:00;150.0;0.0;150.0;2;2017;0;;;1364956;5772.0;0.0;2986;6227341
134561;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;MOTOGAS IND. DE COMP. E COM. DE GAS NATURAL LTDA;1420000000000.0;87335;0;7/15/2017 0:00;150.0;0.0;150.0;7;2017;0;;;1408216;5921.0;0.0;2986;6348051
134562;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;POSTO 212 SUL LTDA;595000000000.0;1751;0;3/6/2017 0:00;678.4;0.0;678.4;3;2017;0;;;1363561;5759.0;0.0;2986;6224907
134563;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;POSTO 212 SUL LTDA;595000000000.0;1799;0;4/4/2017 0:00;805.57;0.0;805.57;4;2017;0;;;1374568;5813.0;0.0;2986;6256467
134564;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;POSTO 212 SUL LTDA;595000000000.0;1836;0;5/8/2017 0:00;969.35;0.0;969.35;5;2017;0;;;1385467;5835.0;0.0;2986;6281928
134565;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;POSTO 212 SUL LTDA;595000000000.0;1867;0;6/6/2017 0:00;813.12;0.0;813.12;5;2017;0;;;1395663;5873.0;0.0;2986;6312266
134566;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;POSTO 212 SUL LTDA;595000000000.0;1891;0;7/5/2017 0:00;678.09;0.0;678.09;7;2017;0;;;1403801;5904.0;0.0;2986;6334863
134567;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;POSTO ALTERNATIVA;11400000000000.0;134448;0;6/2/2017 0:00;200.0;0.0;200.0;6;2017;0;;;1394655;5873.0;0.0;2986;6309052
134568;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;POSTO BALUARTE DE COMBUSTIVEIS LTDA;11700000000000.0;3654;0;3/23/2017 0:00;120.0;0.0;120.0;3;2017;0;;;1377070;5826.0;0.0;2986;6264384
134569;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;POSTO BEIRA RIO;18900000000000.0;106022;0;6/4/2017 0:00;205.0;0.0;205.0;6;2017;0;;;1394678;5873.0;0.0;2986;6309126
134570;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;POSTO BRLL COM COMB. LTDA;12700000000000.0;835;0;5/7/2017 0:00;130.0;0.0;130.0;5;2017;0;;;1394671;5873.0;0.0;2986;6309093
134571;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;POSTO DALLAS;9360000000000.0;29182;0;7/3/2017 0:00;100.0;0.0;100.0;7;2017;0;;;1404525;5904.0;0.0;2986;6336746
134572;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;POSTO MONTE SINAI;8580000000000.0;6056;0;7/3/2017 0:00;50.0;0.0;50.0;7;2017;0;;;1404534;5904.0;0.0;2986;6336782
134573;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;POSTO VIADUTO COM. VAR. DE COMBUSTÍVIES LTDA;10500000000000.0;422953;0;1/30/2017 0:00;165.03;0.0;165.03;1;2017;0;;;1357032;5723.0;0.0;2986;6205664
134574;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;POSTO VIADUTO COM. VAR. DE COMBUSTÍVIES LTDA;10500000000000.0;451149;0;3/10/2017 0:00;149.99;0.0;149.99;3;2017;0;;;1364927;5772.0;0.0;2986;6227274
134575;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;POSTO VIADUTO COM. VAR. DE COMBUSTÍVIES LTDA;10500000000000.0;524110;0;6/22/2017 0:00;217.02;0.0;217.02;6;2017;0;;;1404664;5904.0;0.0;2986;6337100
134576;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;POSTO VIADUTO COM. VAR. DE COMBUSTÍVIES LTDA;10500000000000.0;526100;0;6/24/2017 0:00;192.33;0.0;192.33;6;2017;0;;;1404660;5904.0;0.0;2986;6337087
134577;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;POSTO VIADUTO COM. VAR. DE COMBUSTÍVIES LTDA;10500000000000.0;535072;0;7/7/2017 0:00;130.02;0.0;130.02;7;2017;0;;;1404546;5904.0;0.0;2986;6336794
134578;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;POSTO VIADUTO COM. VAR. DE COMBUSTÍVIES LTDA;10500000000000.0;535746;0;7/8/2017 0:00;130.02;0.0;130.02;7;2017;0;;;1404507;5904.0;0.0;2986;6336685
134579;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;POSTO VIADUTO COM. VAR. DE COMBUSTÍVIES LTDA;10500000000000.0;546723;0;7/25/2017 0:00;155.02;0.0;155.02;7;2017;0;;;1408093;5921.0;0.0;2986;6347677
134580;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;POSTO VIADUTO COM. VAR. DE COMBUSTÍVIES LTDA;10500000000000.0;547368;0;7/26/2017 0:00;100.0;0.0;100.0;7;2017;0;;;1408080;5921.0;0.0;2986;6347643
134581;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;POSTO VIADUTO COM. VAR. DE COMBUSTÍVIES LTDA;10500000000000.0;548152;0;7/28/2017 0:00;160.08;0.0;160.08;7;2017;0;;;1408068;5921.0;0.0;2986;6347601
134582;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;POSTOALMIRANTE COM.VAREJISTA DEV COMBUSTIVEIS E LUBRIFICANT;11400000000000.0;202315;0;5/13/2017 0:00;105.02;0.0;105.02;5;2017;0;;;1394710;5873.0;0.0;2986;6309252
134583;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;POSTOALMIRANTE COM.VAREJISTA DEV COMBUSTIVEIS E LUBRIFICANT;11400000000000.0;205729;0;5/25/2017 0:00;170.01;0.0;170.01;5;2017;0;;;1394720;5873.0;0.0;2986;6309267
134584;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;POSTOALMIRANTE COM.VAREJISTA DEV COMBUSTIVEIS E LUBRIFICANT;11400000000000.0;209290;0;6/8/2017 0:00;200.0;0.0;200.0;6;2017;0;;;1404653;5904.0;0.0;2986;6337073
134585;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;W. A. BARRETO &CIA LTDA;70100000000000.0;166212;0;6/3/2017 0:00;91.8;0.0;91.8;6;2017;0;;;1394676;5873.0;0.0;2986;6309100
134586;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;5;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;0;;CBN CENTRAL DE NOTICIAS BRASILEIRAS LTDA;6080000000000.0;1295;0;5/24/2017 0:00;2000.0;0.0;2000.0;5;2017;0;;;1390327;5863.0;0.0;2986;6296872
134587;PEDRO CUNHA LIMA;178912.0;135.0;2015;PB;PSDB;55.0;5;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;0;;CBN CENTRAL DE NOTICIAS BRASILEIRAS LTDA;6080000000000.0;1297;0;4/28/2017 0:00;2000.0;0.0;2000.0;4;2017;0;;;1381221;5833.0;0.0;2986;6273971
